zip,LAT,LNG,AVG_LIFE_EXP
60456,41.731248,-87.731134,76.1
60457,41.724657,-87.828048,77.4166666666667
60458,41.753401,-87.826941,75.82
60459,41.744431,-87.768576,78.4166666666667
60460,40.998479,-88.536714,78.5666666666667
60461,41.522116,-87.700733,78.9
60462,41.625307,-87.832930,80.3571428571429
60463,41.662446,-87.789969,81.1571428571429
60464,41.662840,-87.860756,81.44
60465,41.698023,-87.829143,78.9166666666667
60466,41.477816,-87.683188,75.375
60467,41.601860,-87.887323,81.1333333333333
60468,41.335283,-87.810291,79.42
60469,41.628359,-87.687037,74.3
60470,41.168970,-88.641026,78.4
60471,41.478971,-87.734059,75.0
60472,41.643075,-87.708082,73.8
60473,41.597379,-87.599150,77.3272727272727
60474,41.179801,-88.266441,78.4
60475,41.472540,-87.627508,76.3125
60476,41.569483,-87.601709,78.0
60477,41.572143,-87.789250,78.1916666666667
60478,41.563453,-87.725409,76.32
60479,41.232384,-88.526396,79.9
60480,41.729231,-87.881134,79.275
60481,41.285524,-88.110548,76.9888888888889
60482,41.687843,-87.789946,76.225
60484,41.443818,-87.710988,76.4125
60487,41.562730,-87.834416,79.35
60490,41.669320,-88.145399,79.92
60491,41.602523,-87.962618,79.5555555555556
60501,41.780221,-87.823244,76.8333333333333
60502,41.790651,-88.259738,80.1888888888889
60503,41.712127,-88.255180,80.45
60504,41.747452,-88.238622,80.3
60505,41.764527,-88.294658,79.3733333333333
60506,41.765703,-88.363853,78.5266666666667
60510,41.841141,-88.306602,82.1363636363637
60511,41.758993,-88.551993,80.4
60512,41.701600,-88.439790,78.9
60513,41.825059,-87.847546,79.1571428571429
60514,41.795689,-87.962155,81.6
60515,41.810554,-88.022796,81.0352941176471
60516,41.761302,-88.013394,81.54375
60517,41.740329,-88.042149,81.0692307692308
60518,41.598842,-88.919741,78.45
60520,41.787267,-88.667548,81.4
60521,41.800683,-87.928172,82.53
60523,41.836558,-87.953278,82.8777777777778
60525,41.783830,-87.871802,81.0
60526,41.831794,-87.873995,81.14
60527,41.743074,-87.929214,81.71875
60530,41.797084,-88.952274,79.425
60531,41.619207,-88.787498,79.32
60532,41.789443,-88.083984,81.0888888888889
60534,41.813484,-87.823564,78.82
60536,41.597542,-88.549959,82.8
60537,41.560474,-88.604139,82.2333333333333
60538,41.726871,-88.338195,79.3
60539,41.827240,-88.336209,84.6
60540,41.764670,-88.145428,82.425
60541,41.513344,-88.532398,80.72
60542,41.809626,-88.352573,80.42
60543,41.664136,-88.317818,79.4444444444444
60544,41.614138,-88.218784,79.56
60545,41.678691,-88.537120,80.95
60546,41.837923,-87.821859,78.6333333333333
60548,41.649593,-88.640479,79.425
60549,41.502537,-88.739635,80.8
60550,41.779872,-88.861945,77.7
60551,41.524931,-88.687441,81.45
60552,41.666888,-88.706507,78.95
60553,41.826254,-89.040056,80.125
60554,41.776684,-88.457062,81.48
60555,41.822167,-88.180773,80.8375
60556,41.762915,-88.771125,79.0
60557,41.448102,-88.760078,78.5
60558,41.805603,-87.901039,83.64
60559,41.794371,-87.972860,81.5909090909091
60560,41.608220,-88.429346,79.95
60561,41.745663,-87.981494,81.7142857142857
60563,41.790146,-88.203829,81.0333333333333
60564,41.706073,-88.195394,81.61
60565,41.730729,-88.124336,82.6454545454546
60585,41.657058,-88.225243,80.2833333333333
60586,41.571567,-88.238218,80.3125
60601,41.885310,-87.622116,82.9
60602,41.883073,-87.629149,82.9
60603,41.880188,-87.625509,82.9
60605,41.867566,-87.617228,80.675
60606,41.882066,-87.637349,84.2
60607,41.874930,-87.651596,78.625
60608,41.846880,-87.670664,77.884375
60609,41.812680,-87.656935,74.9567567567568
60610,41.906772,-87.632231,81.7916666666667
60611,41.895700,-87.613775,83.9142857142857
60612,41.880320,-87.687749,73.148
60613,41.956949,-87.654272,79.8
60614,41.922714,-87.649577,80.24
60615,41.801647,-87.596288,77.595
60616,41.844883,-87.624032,78.495652173913
60617,41.718197,-87.552739,75.7888888888889
60618,41.946962,-87.702548,80.4057142857143
60619,41.743690,-87.605526,72.7892857142857
60620,41.740497,-87.652558,73.1172413793103
60621,41.776382,-87.639572,68.164705882353
60622,41.902172,-87.683337,78.6375
60623,41.848897,-87.717661,74.6925925925926
60624,41.880504,-87.724444,70.1041666666667
60625,41.973292,-87.700351,80.2277777777778
60626,42.010019,-87.667095,78.06
60628,41.690875,-87.615773,72.4612903225806
60629,41.775868,-87.711496,77.828
60630,41.972071,-87.756569,80.9045454545455
60631,41.994855,-87.813003,79.9909090909091
60632,41.810166,-87.713252,78.6806451612903
60633,41.663809,-87.561470,75.05
60634,41.946189,-87.806117,79.5928571428571
60636,41.775739,-87.669064,70.4689655172414
60637,41.781621,-87.599876,73.7086956521739
60638,41.781430,-87.770520,78.2277777777778
60639,41.920552,-87.756054,78.1666666666666
60640,41.972872,-87.662604,78.5631578947368
60641,41.946606,-87.746787,80.0192307692308
60642,41.902042,-87.658544,79.5833333333333
60643,41.700273,-87.663267,76.5380952380953
60644,41.880084,-87.756373,71.9769230769231
60645,42.008558,-87.694735,79.6083333333333
60646,41.993019,-87.759627,81.8333333333333
60647,41.921215,-87.701028,79.2634146341464
60649,41.763420,-87.565879,72.2894736842105
60651,41.902093,-87.740857,73.9619047619048
60652,41.747932,-87.714795,78.1666666666667
60653,41.819962,-87.605984,73.8375
60654,41.892289,-87.637271,79.5666666666667
60655,41.694776,-87.703777,78.71
60656,41.974280,-87.827132,80.72
60657,41.940293,-87.646857,80.5538461538461
60659,41.991488,-87.703986,80.05
60660,41.991110,-87.663076,79.3052631578947
60661,41.883030,-87.644101,78.1
60706,41.964257,-87.816242,80.7111111111111
60707,41.921853,-87.807282,78.0583333333333
60712,42.005432,-87.733239,83.4666666666667
60714,42.028057,-87.810967,81.3384615384615
60803,41.674038,-87.736170,77.8
60804,41.838036,-87.759870,77.5555555555556
60805,41.722001,-87.702446,77.8
60827,41.649434,-87.633572,73.8272727272727
60901,41.109505,-87.897917,76.4875
60910,41.080494,-87.809612,79.95
60911,40.880243,-87.976584,77.85
60912,40.973619,-87.603476,80.8
60913,41.146985,-88.061778,80.3
60914,41.187368,-87.861802,77.98
60915,41.146304,-87.861046,77.5
60917,41.046818,-88.185472,79.05
60918,40.594970,-88.025670,80.4
60919,40.987875,-88.237518,78.3666666666667
60920,41.029257,-88.304970,80.4
60921,40.731456,-88.297018,76.5333333333333
60922,41.010925,-87.919290,77.5333333333333
60924,40.551009,-87.886524,80.5
60926,40.566351,-87.823657,81.5
60927,40.938489,-87.972776,77.0333333333334
60928,40.741660,-87.849011,79.1
60929,40.874974,-88.289163,78.2666666666667
60930,40.829913,-88.002574,76.7
60931,40.889327,-87.588141,80.8
60932,40.463312,-87.805561,75.7
60933,40.464728,-88.271912,80.2
60934,40.958061,-88.353047,80.4
60935,41.170447,-88.175861,76.5
60936,40.467849,-88.351997,82.95
60938,40.773028,-87.988260,77.925
60940,41.249777,-87.642858,77.88
60941,41.041988,-88.082084,78.7
60942,40.465380,-87.661377,77.95
60945,40.828189,-87.584213,80.8
60946,40.916505,-88.202897,77.9
60948,40.532765,-88.071269,80.4
60949,40.378337,-88.105151,78.05
60950,41.252724,-87.884400,78.4444444444444
60951,40.914602,-87.755127,78.8333333333333
60952,40.562795,-88.250366,78.7666666666667
60953,40.629577,-87.688641,79.1
60954,41.147708,-87.622516,78.1
60955,40.699506,-87.969261,77.6
60957,40.443066,-88.136091,79.94
60958,41.064833,-87.591359,76.35
60959,40.789695,-88.181996,78.2666666666667
60960,40.438957,-87.890723,78.325
60961,41.109567,-88.221504,79.3666666666667
60962,40.626121,-88.187136,77.925
60963,40.366679,-87.648421,76.85
60964,41.038816,-87.744203,77.8857142857143
60966,40.751503,-87.583223,78.8666666666667
60968,40.672352,-88.119538,78.3666666666667
60969,41.110975,-88.149737,79.3
60970,40.796024,-87.734451,77.92
60973,40.541685,-87.663146,77.8
60974,40.719013,-87.733847,78.0
61001,42.465816,-90.110232,83.0
61006,41.861762,-89.202281,80.7
61007,42.197755,-89.589505,80.5
61008,42.244290,-88.841131,78.625
61010,42.134590,-89.274106,80.4666666666667
61011,42.392526,-88.897904,80.1166666666667
61012,42.401445,-88.764558,81.45
61013,42.372123,-89.639278,79.7
61014,41.974687,-89.884447,79.0
61015,41.996752,-89.197077,80.5
61016,42.197297,-88.947723,79.08
61018,42.415263,-89.555222,81.3666666666667
61019,42.439512,-89.410047,80.25
61020,42.110183,-89.098207,78.8666666666667
61021,41.827392,-89.479188,78.4777777777778
61024,42.436415,-89.297114,80.0
61025,42.471378,-90.555965,81.1
61027,42.330909,-89.757279,87.4
61028,42.298465,-90.175881,80.075
61030,42.119648,-89.591624,80.2
61031,41.832071,-89.311588,79.175
61032,42.318004,-89.636784,79.9083333333333
61036,42.413677,-90.375911,80.35
61037,41.789331,-89.760294,80.7
61038,42.265818,-88.737964,79.95
61039,42.208868,-89.467558,80.9
61041,42.273156,-90.311245,77.3
61042,41.687626,-89.562791,79.3
61043,42.056438,-89.105241,80.9
61044,42.318788,-89.915091,83.25
61046,42.104394,-89.811739,79.725
61047,42.153152,-89.395916,80.14
61048,42.382631,-89.841219,82.3166666666667
61049,42.049626,-89.008914,80.9
61050,42.440288,-89.734143,83.2
61051,41.982781,-89.754875,79.0
61052,42.111372,-88.999555,80.7
61053,42.120819,-89.983297,78.94
61054,42.054974,-89.449449,78.8666666666667
61057,41.829260,-89.382044,76.8
61059,42.453165,-89.940174,83.0
61060,42.478161,-89.621909,82.2
61061,41.997917,-89.341656,78.8
61062,42.250635,-89.835749,82.25
61063,42.319493,-89.340658,80.18
61064,41.987852,-89.582338,79.5333333333333
61065,42.400588,-88.836952,79.7333333333333
61067,42.305046,-89.478928,80.45
61068,41.945817,-89.060013,80.7
61070,42.416818,-89.473074,81.2
61071,41.724673,-89.698867,77.1142857142857
61072,42.442353,-89.138490,78.65
61073,42.423732,-88.993797,80.1818181818182
61074,42.124371,-90.122436,77.2
61075,42.464451,-90.258916,80.15
61077,42.238138,-89.357813,82.8
61078,42.165921,-89.729005,82.825
61079,42.437245,-89.216208,79.3
61080,42.481345,-88.983833,79.5166666666667
61081,41.833205,-89.737983,79.075
61084,42.123586,-89.190074,79.65
61085,42.341809,-90.032187,79.8
61087,42.480214,-89.992629,81.3
61088,42.268114,-89.262689,79.9
61089,42.473424,-89.819325,81.9333333333333
61091,41.906863,-89.527713,77.4
61101,42.346079,-89.146087,73.7333333333333
61102,42.228769,-89.162524,73.8916666666667
61103,42.340261,-89.086492,73.5272727272727
61104,42.251720,-89.079945,74.1846153846154
61107,42.285452,-89.001644,78.7307692307692
61108,42.257371,-89.002129,78.0733333333333
61109,42.191304,-89.055756,76.3909090909091
61111,42.335503,-89.002745,76.53
61112,42.241981,-88.975184,79.5666666666667
61114,42.306605,-88.990894,81.2857142857143
61115,42.364306,-89.027467,77.2125
61201,41.477559,-90.575628,76.9333333333333
61230,41.734087,-90.213132,79.8
61231,41.210670,-90.717799,78.975
61232,41.430737,-90.732438,80.9
61234,41.417963,-89.914339,80.6
61235,41.401294,-90.023559,80.55
61236,41.515956,-90.367807,81.8
61238,41.282483,-90.172661,80.9
61239,41.480837,-90.381916,81.8
61240,41.421147,-90.428612,79.94
61241,41.488590,-90.321070,78.5
61242,41.708009,-90.285148,80.3
61243,41.618771,-89.682944,79.7666666666667
61244,41.522559,-90.390822,78.475
61250,41.655926,-90.112419,78.5
61251,41.730595,-90.075699,78.4
61252,41.836910,-90.125373,79.22
61254,41.467230,-90.149630,79.7166666666667
61256,41.547847,-90.407527,79.9
61257,41.593358,-90.221845,80.3
61258,41.521564,-89.914010,81.5
61259,41.392567,-90.954365,79.15
61260,41.245928,-90.884393,79.15
61261,41.726842,-89.911219,79.55
61262,41.276069,-90.348286,81.425
61263,41.258847,-90.604730,79.6
61264,41.402799,-90.595864,79.2166666666667
61265,41.482333,-90.493407,78.7533333333333
61270,41.826598,-89.963451,79.6166666666667
61272,41.253608,-91.004598,79.15
61273,41.362901,-90.398881,81.025
61274,41.368573,-90.276974,82.7
61275,41.605575,-90.307048,80.1
61276,41.304077,-90.589916,79.6
61277,41.613582,-89.930578,78.95
61278,41.582027,-90.336731,80.3
61279,41.320528,-90.726796,79.3
61281,41.299780,-90.520144,79.2
61282,41.495565,-90.412990,79.025
61283,41.591859,-89.786563,80.2
61284,41.394212,-90.751797,81.0
61285,41.985776,-90.058320,79.85
61301,41.397423,-89.084264,75.75
61310,41.702418,-89.354497,77.52
61311,41.037692,-88.860016,76.325
61312,41.436355,-89.234905,84.6
61313,41.073694,-88.668671,79.0
61314,41.296481,-89.678495,79.6
61315,41.287804,-89.364517,88.2
61316,41.259082,-89.124987,76.0
61317,41.431454,-89.208916,88.3
61318,41.711285,-89.078271,78.25
61319,41.018416,-88.742318,76.7
61320,41.354676,-89.170458,79.6
61321,40.969276,-88.973147,76.9666666666667
61322,41.314131,-89.317590,88.2
61323,41.433059,-89.396789,76.3
61324,41.769914,-89.413892,76.8
61325,41.234953,-88.809633,79.4666666666667
61326,41.246245,-89.229713,81.8
61327,41.226710,-89.311467,81.8
61328,41.499544,-89.459257,88.3
61329,41.375034,-89.180739,77.3
61330,41.535272,-89.266957,82.75
61331,41.747703,-89.277542,76.0
61332,41.188769,-88.988778,78.7
61333,40.989245,-88.888154,77.25
61334,41.145113,-89.098451,79.45
61335,41.165748,-89.218354,81.8
61336,41.112606,-89.231916,77.7333333333333
61337,41.436413,-89.328430,82.25
61338,41.458737,-89.676107,80.7
61340,41.261250,-89.250157,83.4
61341,41.352165,-88.693197,78.82
61342,41.543677,-89.084088,79.5714285714286
61344,41.411154,-89.839694,80.25
61345,41.280245,-89.794395,79.2
61346,41.511190,-89.718402,80.7
61348,41.285723,-89.035197,78.925
61349,41.544823,-89.442299,79.725
61350,41.372095,-88.865127,78.3222222222222
61353,41.704316,-88.991053,78.5
61354,41.327928,-89.143248,79.2125
61356,41.396035,-89.413241,81.8166666666667
61358,40.978724,-89.044023,76.4
61359,41.362452,-89.271459,88.2
61360,41.328215,-88.600511,79.2166666666667
61361,41.413064,-89.756154,79.8333333333333
61362,41.358708,-89.233220,81.1
61363,41.254185,-89.182339,83.4
61364,41.127938,-88.841173,76.9666666666667
61367,41.621412,-89.259488,77.25
61368,41.262136,-89.517537,82.4666666666667
61369,40.984046,-89.155061,74.2
61370,41.199778,-89.038477,80.4
61372,41.464900,-89.078018,76.5
61373,41.407228,-88.995936,77.5
61374,41.547712,-89.358725,88.3
61375,41.035173,-89.243431,75.6666666666667
61376,41.545347,-89.613262,80.78
61377,41.061382,-89.034038,75.7
61378,41.722671,-89.155402,78.25
61379,41.390795,-89.606980,79.9666666666667
61401,40.944205,-90.385824,76.6133333333333
61410,40.796475,-90.396007,79.5
61411,40.400982,-90.502128,82.2
61412,41.078398,-90.579715,79.5
61413,41.186590,-90.370422,80.4
61414,41.124679,-90.155739,80.25
61415,40.656310,-90.431270,77.8333333333333
61416,40.499397,-90.562897,82.2
61417,40.774174,-90.538320,80.85
61418,40.850174,-90.862586,78.45
61419,41.199461,-90.117460,80.4
61420,40.547734,-90.866967,80.98
61421,41.187539,-89.647935,79.98
61422,40.551362,-90.532761,79.3333333333333
61423,40.886282,-90.501204,83.9
61424,41.076767,-89.634994,79.4
61425,40.759242,-91.040150,78.4
61426,41.119997,-89.706980,82.5
61427,40.508521,-90.183878,79.3666666666667
61428,40.943829,-90.107135,79.45
61430,40.939105,-90.310833,77.8
61431,40.608009,-90.276497,80.4
61432,40.648385,-90.153167,81.45
61433,40.554375,-90.168989,77.7
61434,41.183842,-90.038489,79.0833333333333
61435,40.975148,-90.544946,83.9
61436,40.860149,-90.223174,78.16
61437,40.846879,-90.992327,78.4
61438,40.582743,-90.651654,81.55
61439,41.028467,-90.357031,78.3
61440,40.305582,-90.598626,79.05
61441,40.338564,-90.277187,78.8
61442,41.108865,-90.921684,77.2
61443,41.263671,-89.944897,77.3142857142857
61447,40.866806,-90.754347,78.5
61448,40.933602,-90.246806,77.8
61449,41.095042,-89.975133,80.4666666666667
61450,40.578637,-90.979104,80.7
61451,40.938697,-89.939478,83.2
61452,40.236190,-90.660627,79.1
61453,41.012202,-90.764135,78.5
61454,40.681930,-91.039891,81.1
61455,40.440468,-90.638016,78.9625
61458,40.782237,-90.183157,78.7
61459,40.510245,-90.419564,80.8666666666667
61460,40.716661,-90.829174,81.1
61462,40.923313,-90.644576,79.2
61465,41.210673,-90.479667,81.15
61466,41.110013,-90.479663,81.3666666666667
61467,41.076365,-90.240803,79.2
61468,41.257745,-90.387780,80.4
61469,40.955988,-90.908236,81.9
61470,40.603863,-90.504840,77.9
61471,40.697480,-90.834837,81.1
61472,41.102144,-90.382871,80.1
61473,40.707687,-90.640428,79.15
61474,40.736456,-90.380402,78.3333333333333
61475,40.597924,-90.753451,81.3333333333333
61476,41.099146,-90.833940,77.85
61477,40.495994,-90.310552,80.2
61478,40.757855,-90.760645,78.15
61479,41.004790,-89.644768,81.7
61480,40.727421,-90.913356,79.75
61482,40.384629,-90.408207,80.1333333333333
61483,41.084830,-89.881372,80.65
61484,40.299710,-90.435260,80.1333333333333
61485,41.021282,-90.102912,79.6666666666667
61486,41.194794,-90.576436,80.75
61488,41.032242,-90.318324,78.3
61489,40.930858,-90.033162,80.48
61490,41.185531,-90.258712,80.25
61491,41.054464,-89.730734,80.65
61501,40.228366,-90.311915,83.0
61516,40.858083,-89.135201,79.7
61517,40.828373,-89.844846,80.52
61519,40.460070,-90.088956,77.7
61520,40.539026,-90.023221,77.6666666666667
61523,40.911930,-89.537770,79.6
61524,40.491321,-90.034735,78.2
61525,40.848482,-89.669082,81.2
61526,40.922901,-89.619957,81.0333333333334
61528,40.778970,-89.722981,80.2
61529,40.782018,-89.937608,80.36
61530,40.714296,-89.260092,79.9833333333333
61531,40.682505,-90.036794,79.6
61532,40.339487,-89.818789,76.1666666666667
61533,40.586374,-89.842499,79.425
61534,40.414441,-89.666079,78.4
61535,40.578864,-89.516514,79.8
61536,40.689425,-89.793782,79.0666666666667
61537,41.119166,-89.471442,78.3
61539,40.556403,-89.762073,78.2
61540,41.014600,-89.366597,76.45
61541,40.980378,-89.234952,74.1
61542,40.389729,-90.130236,78.6333333333333
61543,40.420832,-89.964909,78.2
61544,40.693648,-90.235793,81.1666666666667
61545,40.870710,-89.353494,81.1
61546,40.448338,-89.809589,77.825
61547,40.580796,-89.720965,79.5666666666667
61548,40.814012,-89.419925,79.6333333333333
61550,40.610249,-89.441854,81.2333333333333
61552,40.817660,-89.565721,82.3
61553,40.625932,-90.032265,82.5
61554,40.539343,-89.618320,76.9615384615385
61559,40.919018,-89.779203,81.9666666666667
61560,41.187262,-89.419790,79.2
61561,40.802862,-89.200878,78.98
61562,40.880395,-89.501542,77.1
61563,40.492024,-90.054216,78.2
61564,40.493466,-89.653494,76.3
61565,41.038714,-89.505036,79.95
61567,40.358139,-89.896566,75.55
61568,40.510560,-89.481508,80.45
61569,40.683232,-89.900619,79.625
61570,40.921070,-89.325771,77.9333333333333
61571,40.704146,-89.417889,81.6333333333333
61572,40.803170,-90.044471,80.6
61602,40.674562,-89.608597,71.6166666666667
61603,40.712882,-89.576722,74.7444444444444
61604,40.705715,-89.653644,76.7888888888889
61605,40.676584,-89.633277,73.5416666666667
61606,40.699812,-89.611490,76.0285714285714
61607,40.627135,-89.685132,77.0857142857143
61610,40.642116,-89.599560,76.0333333333333
61611,40.713242,-89.535841,77.82
61614,40.759136,-89.604123,77.8214285714286
61615,40.737893,-89.686781,79.1928571428572
61616,40.746726,-89.571641,76.7142857142857
61625,40.697615,-89.612701,79.7
61701,40.476769,-88.992994,75.9545454545454
61704,40.471127,-88.944538,79.39
61705,40.412620,-88.895569,78.9818181818182
61720,40.554670,-88.514468,76.3
61721,40.350757,-89.323483,78.75
61722,40.418661,-88.632370,80.85
61723,40.264664,-89.276542,77.575
61724,40.322856,-88.533248,79.3
61725,40.610560,-89.119118,82.375
61726,40.738395,-88.692315,77.06
61727,40.142554,-88.960868,77.7
61728,40.571735,-88.627336,77.55
61729,40.628659,-89.221294,82.75
61730,40.532486,-88.729413,79.2
61731,40.613947,-88.485525,77.5666666666667
61732,40.529638,-89.208063,81.58
61733,40.618858,-89.336899,82.02
61734,40.375637,-89.512968,80.6
61735,40.200639,-88.814798,78.0
61736,40.402310,-88.840561,80.85
61737,40.464516,-88.745295,81.6
61738,40.744994,-89.029988,79.88
61739,40.732942,-88.520725,77.7
61740,40.884263,-88.861634,75.8
61741,40.759435,-88.404270,77.1
61742,40.635275,-89.268459,82.35
61743,40.875664,-88.781679,77.9
61744,40.739971,-88.887112,77.7
61745,40.324880,-88.971071,78.66
61747,40.416123,-89.435255,79.3
61748,40.622347,-88.996766,82.375
61749,40.092849,-89.116222,77.8
61750,40.123545,-88.859650,78.0
61751,40.214556,-89.299252,77.6
61752,40.339590,-88.754232,79.2666666666667
61753,40.629726,-88.787987,78.5666666666667
61754,40.333755,-89.181944,78.7333333333333
61755,40.528022,-89.337173,80.6
61756,40.031242,-88.973447,79.3
61759,40.437314,-89.336061,80.4666666666667
61760,40.879243,-89.021795,76.88
61761,40.529016,-88.958935,80.8166666666667
61764,40.882442,-88.628136,77.7875
61769,40.882009,-88.399364,79.7
61770,40.442966,-88.525267,79.2333333333333
61771,40.702016,-89.131374,79.6
61772,40.381256,-89.065969,78.7666666666667
61773,40.565619,-88.383025,80.9
61774,40.430678,-89.203945,79.45
61775,40.653696,-88.375962,78.05
61776,40.566647,-88.874226,79.15
61777,40.244063,-88.945663,78.5
61778,40.232881,-89.091171,79.0
61801,40.108966,-88.211024,78.56
61802,40.131498,-88.156770,79.1727272727273
61810,39.916122,-87.914791,80.2666666666667
61811,40.292742,-87.622848,80.75
61812,40.226685,-87.911218,76.85
61813,39.910756,-88.565713,78.4
61814,40.230607,-87.572471,83.5
61815,40.110752,-88.376547,79.1
61816,39.922809,-88.001216,81.8
61817,40.035275,-87.716283,76.0
61818,39.886711,-88.716499,78.4333333333333
61820,40.107890,-88.244266,78.5909090909091
61821,40.109646,-88.274903,79.7555555555555
61822,40.136481,-88.305307,81.9428571428572
61830,40.033078,-88.716508,78.325
61831,40.225090,-87.792070,78.0
61832,40.136234,-87.636466,73.98125
61833,40.099747,-87.644220,72.5
61834,40.152546,-87.673298,75.35
61839,40.137717,-88.629166,79.5
61840,40.298873,-88.300263,84.8333333333333
61841,40.020594,-87.816871,78.7
61842,40.238677,-88.665395,79.075
61843,40.317241,-88.373903,83.8
61844,40.142967,-87.869207,78.7333333333333
61845,40.373621,-88.396814,82.8333333333333
61846,39.977252,-87.607538,76.5333333333333
61847,40.319302,-88.011242,75.9
61848,40.308060,-87.702771,78.0
61849,40.014226,-87.967370,80.6333333333333
61850,39.931008,-87.738581,78.5666666666667
61851,39.960820,-88.434724,79.8
61852,39.903152,-88.075799,79.2
61853,40.214956,-88.421171,83.225
61854,40.199872,-88.529328,82.4333333333333
61855,39.922139,-88.660929,79.1
61856,40.026762,-88.580118,79.92
61857,40.116554,-87.842280,79.0
61858,40.134258,-87.761877,78.3
61859,40.150428,-87.962905,79.12
61862,40.306027,-87.958606,76.5333333333333
61863,39.905255,-88.278472,82.2
61864,39.975064,-88.152723,81.55
61865,40.304925,-87.802464,76.85
61866,40.312587,-88.154549,79.02
61870,39.897549,-87.618389,76.8
61871,40.190222,-87.968042,80.9
61872,39.945376,-88.378110,80.85
61873,40.133896,-88.039122,79.5333333333333
61874,40.047157,-88.256753,81.6333333333333
61875,40.103485,-88.416420,81.35
61876,39.901327,-87.836174,79.5
61877,39.989192,-88.081601,81.3333333333333
61878,40.242651,-88.145453,81.1
61880,39.973795,-88.248906,81.55
61882,40.106230,-88.754729,79.15
61883,40.037393,-87.641523,74.75
61884,40.089160,-88.477814,79.92
61910,39.677185,-88.297938,78.6
61911,39.700938,-88.469322,79.4333333333333
61912,39.522387,-88.040820,79.0333333333333
61913,39.827555,-88.466090,78.8
61914,39.630343,-88.762449,78.75
61917,39.714200,-87.897725,78.2
61919,39.784439,-88.137770,80.05
61920,39.512028,-88.154235,78.2857142857143
61924,39.786183,-87.663252,77.15
61925,39.719105,-88.840528,79.1666666666667
61928,39.451216,-88.501263,79.9
61929,39.824789,-88.625797,77.875
61930,39.680887,-88.130478,77.55
61931,39.586339,-88.349775,79.05
61932,39.803595,-87.879047,79.8
61933,39.546695,-87.926758,79.1666666666667
61936,39.801351,-88.730259,79.1
61937,39.741355,-88.654821,78.98
61938,39.484141,-88.374771,76.7777777777778
61940,39.807701,-87.818525,79.8
61941,39.804067,-88.072940,76.6
61942,39.813836,-87.996741,78.2
61943,39.673103,-88.030850,78.675
61944,39.600845,-87.700643,77.1571428571429
61949,39.633642,-87.873648,79.8
61951,39.595754,-88.590280,78.6666666666667
61953,39.803409,-88.291339,79.6
61955,39.582172,-87.591665,79.8
61956,39.858190,-88.135009,80.6333333333333
61957,39.441804,-88.611557,83.9666666666667
62001,38.881444,-89.744999,78.3333333333333
62002,38.938538,-90.125303,75.6411764705882
62006,39.053054,-90.669715,86.0
62009,39.091549,-89.798118,77.4
62010,38.921117,-90.045305,77.3625
62011,39.126511,-89.216001,87.8
62012,39.044749,-90.148200,77.6166666666667
62013,38.956413,-90.573646,86.0
62014,39.043376,-89.951132,77.8333333333333
62015,39.221451,-89.544038,76.6666666666667
62016,39.295025,-90.431767,80.6
62017,39.065099,-89.368619,76.2
62018,38.907779,-90.081320,76.65
62019,39.018669,-89.441465,76.4666666666667
62021,38.983665,-89.976556,78.475
62022,39.003162,-90.326185,77.4333333333333
62023,39.112293,-89.787059,77.1
62024,38.875606,-90.073491,74.7571428571429
62025,38.831391,-89.932326,79.0545454545455
62027,39.249602,-90.562735,77.3
62028,38.958230,-90.354956,78.6
62030,39.154621,-90.164239,73.3
62031,39.111496,-90.536930,77.7
62032,39.115639,-89.288514,75.2
62033,39.136567,-89.839885,77.225
62034,38.754871,-89.972284,80.3166666666667
62035,38.962875,-90.242457,78.4428571428572
62036,38.918311,-90.589735,86.0
62037,39.010943,-90.465066,78.0
62040,38.725838,-90.111791,74.6538461538462
62044,39.363052,-90.221550,80.5666666666667
62045,39.264194,-90.690137,78.3
62046,38.889834,-89.846171,77.5
62047,39.123135,-90.626568,82.15
62048,38.801357,-90.091714,74.6333333333333
62049,39.131717,-89.481382,75.3
62050,39.440017,-90.544720,77.3
62051,39.201650,-89.403275,75.2
62052,39.110571,-90.321217,77.0833333333333
62053,39.319254,-90.665420,78.3
62054,39.204343,-90.339427,77.9
62056,39.179457,-89.671970,76.8571428571429
62058,38.971118,-89.769571,77.0
62059,38.656488,-90.165046,76.2
62060,38.681906,-90.142400,72.0714285714286
62061,38.789567,-89.779093,80.5
62062,38.725931,-89.961315,80.75
62063,39.198422,-90.149764,76.7666666666667
62065,39.226090,-90.632707,78.05
62067,38.929024,-89.983292,77.825
62069,39.089106,-89.739298,77.2
62070,39.296898,-90.732493,78.3
62074,38.955000,-89.689742,77.15
62075,39.302262,-89.296245,76.7333333333333
62076,39.343372,-89.219136,77.8
62077,39.031034,-89.522480,74.7
62078,39.478630,-90.486079,77.3
62079,39.110499,-90.143849,78.1
62080,39.137908,-89.104220,82.6
62081,39.264927,-90.225000,81.65
62082,39.489989,-90.317508,78.48
62083,39.354451,-89.201432,79.1333333333333
62084,38.838368,-90.063668,76.925
62085,39.081894,-89.804500,77.1
62086,38.980771,-89.579837,76.575
62087,38.817014,-90.065488,75.0
62088,39.012430,-89.799816,77.3833333333333
62089,39.129585,-89.495141,74.7
62090,38.670356,-90.169630,72.6
62091,39.056246,-89.610567,76.4333333333333
62092,39.418572,-90.431226,74.4666666666667
62093,39.066361,-89.853922,77.7
62094,39.245549,-89.349870,76.75
